,Unnamed: 0,word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,sensorimotor_distance,action_distance,perceptual_distance,baseline_distance
600,600,stall,They stalled the truck.,They stalled the horse.,False,Polysemy,truck,horse,M1_a_M2_a,V,2.0625,2.0,0.0625,16,1.289379696,0.160481989,0.079759598,0.322344924,M1_a,M2_a,0.0229937690734799,0.0048244979952943,0.0287713823957526,0.018851081589481122
601,601,stall,They stalled the truck.,They stalled the pig.,False,Polysemy,truck,pig,M1_a_M2_b,V,0.9,1.0,0.1,10,0.875595036,0.231238067,0.08733356,0.276887462,M1_a,M2_b,0.0365350101574293,0.0295460346611839,0.0423206674931915,0.12448465973973111
602,602,stall,They stalled the bus.,They stalled the horse.,False,Polysemy,bus,horse,M1_b_M2_a,V,1.818181818,2.0,0.181818182,11,1.07871978,0.138819456,0.10032022,0.325246251,M1_b,M2_a,0.0283531470835904,0.0193322937388488,0.0346535572724582,0.03534066377915157
603,603,stall,They stalled the bus.,They stalled the pig.,False,Polysemy,bus,pig,M1_b_M2_b,V,0.846153846,1.0,0.153846154,13,1.068188018,0.183550537,0.112087369,0.296262051,M1_b,M2_b,0.0760654897068751,0.0826456949459502,0.0670081940350824,0.1624221734910638
604,604,stall,They stalled the truck.,They stalled the bus.,True,Polysemy,truck,bus,M1_a_M1_b,V,3.2,4.0,0.8,10,1.398411798,0.068428814,0.032469273,0.442216639,M1_a,M1_b,0.0199458211691498,0.0241789037357236,0.0134557419168598,0.021853044799158172
605,605,stall,They stalled the horse.,They stalled the pig.,True,Polysemy,horse,pig,M2_a_M2_b,V,3.176470588,4.0,0.823529412,17,1.550616576,0.178040326,0.057151437,0.37607976,M2_a,M2_b,0.0377672556943051,0.0330982174206695,0.027942642526969,0.13648623462564646
606,606,stay,They stayed wet.,They stayed nearby.,False,Polysemy,wet,nearby,M1_a_M2_a,V,2.428571429,2.0,0.428571429,14,1.089409559,0.298734605,0.206627786,0.291156952,M1_a,M2_a,0.0835642110077472,0.0118400186310473,0.0564737019762078,0.22251125876014355
607,607,stay,They stayed wet.,They stayed overnight.,False,Polysemy,wet,overnight,M1_a_M2_b,V,2.066666667,2.0,0.066666667,15,1.222799287,0.343555748,0.149693429,0.315725418,M1_a,M2_b,0.0982711903527442,0.0240995548390982,0.0480812210894535,0.2454959317109543
608,608,stay,They stayed cold.,They stayed nearby.,False,Polysemy,cold,nearby,M1_b_M2_a,V,2.923076923,3.0,0.076923077,13,0.862316499,0.265157819,0.193538725,0.239163565,M1_b,M2_a,0.1651260103424124,0.0798713868676531,0.2521444219365427,0.3321037019461791
609,609,stay,They stayed cold.,They stayed overnight.,False,Polysemy,cold,overnight,M1_b_M2_b,V,2.0,2.0,0.0,12,1.59544807,0.338838518,0.131733358,0.460566186,M1_b,M2_b,0.1344573698120685,0.0191368740307763,0.2723414721490879,0.2780293257775448
610,610,stay,They stayed wet.,They stayed cold.,True,Polysemy,wet,cold,M1_a_M1_b,V,3.857142857,4.0,0.142857143,14,0.36313652,0.080325246,0.049073398,0.097052317,M1_a,M1_b,0.152621374695333,0.0396902771287076,0.1212226128253392,0.06533146110196864
611,611,stay,They stayed nearby.,They stayed overnight.,True,Polysemy,nearby,overnight,M2_a_M2_b,V,3.555555556,4.0,0.444444444,9,0.726483157,0.248371005,0.081363201,0.242161052,M2_a,M2_b,0.0329122554854962,0.0415628682789531,0.0209563818003348,0.11820919750558434
612,612,tap,He tapped the keg.,He tapped the stick.,False,Homonymy,keg,stick,M1_a_M2_a,V,1.25,0.5,0.75,12,1.602554779,0.064929307,0.059841752,0.462617716,M1_a,M2_a,0.0204822153746556,0.0085805690520649,0.0117448648618354,0.11351388539737084
613,613,tap,He tapped the keg.,He tapped the drums.,False,Homonymy,keg,drums,M1_a_M2_b,V,1.3125,1.0,0.3125,16,1.400892573,0.108148277,0.119889259,0.350223143,M1_a,M2_b,0.0385931722173356,0.014579340757866,0.0282893537980715,0.2854023772861177
614,614,tap,He tapped the beer.,He tapped the stick.,False,Homonymy,beer,stick,M1_b_M2_a,V,1.421052632,1.0,0.421052632,19,1.169795304,0.134595156,0.07687825,0.268369448,M1_b,M2_a,0.0689125561904479,0.0816818054405991,0.0483584145440235,0.37039732959821303
615,615,tap,He tapped the beer.,He tapped the drums.,False,Homonymy,beer,drums,M1_b_M2_b,V,1.714285714,1.0,0.714285714,7,1.704336206,0.15184027,0.124992728,0.644178536,M1_b,M2_b,0.0482098115266771,0.0143033236753395,0.058080363051612,0.45422272617352955
616,616,tap,He tapped the keg.,He tapped the beer.,True,Homonymy,keg,beer,M1_a_M1_b,V,2.5,3.0,0.5,16,1.549193338,0.097269237,0.046793878,0.387298335,M1_a,M1_b,0.0798508487925633,0.0510872341248692,0.035313289886986,0.10699729910756883
617,617,tap,He tapped the stick.,He tapped the drums.,True,Homonymy,stick,drums,M2_a_M2_b,V,3.0,3.0,0.0,7,1.0,0.097163141,0.124092579,0.377964473,M2_a,M2_b,0.0376504769848485,0.0374456914381022,0.0364551141261062,0.18677318967646583
618,618,tape,He used the scotch tape.,He used the interview tape.,False,Polysemy,scotch,interview,M1_a_M2_a,N,0.4,0.0,0.4,15,0.632455532,0.198552668,0.066827834,0.163299316,M1_a,M2_a,0.1191699750177984,0.0680710642149885,0.1211357119342433,0.29221421623065236
619,619,tape,He used the scotch tape.,He used the video tape.,False,Polysemy,scotch,video,M1_a_M2_b,N,1.090909091,0.0,1.090909091,11,1.445997611,0.173618793,0.050383449,0.435984684,M1_a,M2_b,0.0263967129035526,0.015900182974507,0.0266842956066912,0.421787104212069
620,620,tape,He used the double-sided tape.,He used the interview tape.,False,Polysemy,double-sided,interview,M1_b_M2_a,N,0.533333333,0.0,0.533333333,15,1.060098827,0.485456288,0.132503986,0.27371634,M1_b,M2_a,0.1715114921637759,0.0672971317065247,0.1866932331756732,
621,621,tape,He used the double-sided tape.,He used the video tape.,False,Polysemy,double-sided,video,M1_b_M2_b,N,0.571428571,0.0,0.571428571,14,0.937614462,0.510699838,0.092749536,0.250588006,M1_b,M2_b,0.0404883915858322,0.023104672896985,0.0430250196570481,
622,622,tape,He used the scotch tape.,He used the double-sided tape.,True,Polysemy,scotch,double-sided,M1_a_M1_b,N,4.0,4.0,0.0,13,0.0,0.505158365,0.088222742,0.0,M1_a,M1_b,0.0299349881086419,0.0359769383162503,0.0279705324589064,
623,623,tape,He used the interview tape.,He used the video tape.,True,Polysemy,interview,video,M2_a_M2_b,N,3.444444444,4.0,0.555555556,9,0.881917104,0.063471198,0.039654732,0.293972368,M2_a,M2_b,0.0756153810364761,0.026205943765627,0.0629642789511233,0.1255786275953541
624,624,term,It was a winter term.,It was a legal term.,False,Polysemy,winter,legal,M1_a_M2_a,N,0.8,1.0,0.2,15,1.082325539,0.377250016,0.096574903,0.279455252,M1_a,M2_a,0.1831665962175127,0.1216884376565731,0.2319286392535225,0.19532780058572452
625,625,term,It was a winter term.,It was a technical term.,False,Polysemy,winter,technical,M1_a_M2_b,N,1.2,1.0,0.2,15,1.207121724,0.417370081,0.087095797,0.311677489,M1_a,M2_b,0.2544655755607461,0.2164527626400414,0.2467648739266874,0.15737294988463657
626,626,term,It was a fall term.,It was a legal term.,False,Polysemy,fall,legal,M1_b_M2_a,N,0.882352941,0.0,0.882352941,17,1.268973647,0.25068289,0.109428346,0.307771317,M1_b,M2_a,0.1443110124342133,0.1076817213417564,0.155257181672509,0.16995014427625388
627,627,term,It was a fall term.,It was a technical term.,False,Polysemy,fall,technical,M1_b_M2_b,N,0.545454545,0.0,0.545454545,11,0.934198733,0.273746848,0.098052561,0.281671516,M1_b,M2_b,0.1338617456259698,0.1368827149418173,0.1288182357841927,0.15380098919537588
628,628,term,It was a winter term.,It was a fall term.,True,Polysemy,winter,fall,M1_a_M1_b,N,3.916666667,4.0,0.083333333,12,0.288675135,0.172729552,0.077611864,0.083333333,M1_a,M1_b,0.0765953868789814,0.0372456380345538,0.0865914086324585,0.031192442476017934
629,629,term,It was a legal term.,It was a technical term.,True,Polysemy,legal,technical,M2_a_M2_b,N,3.428571429,4.0,0.571428571,7,0.786795792,0.086290538,0.052590013,0.297380857,M2_a,M2_b,0.0563930128791628,0.0727683924141281,0.0174391584799767,0.046020617140047904
630,630,tick,It was a clock tick.,It was a parasitic tick.,False,Homonymy,clock,parasitic,M1_a_M2_a,N,0.125,0.0,0.125,16,0.341565026,0.401510119,0.182157278,0.085391256,M1_a,M2_a,0.263397682925059,0.1131512609662519,0.364962091312257,0.2621689212062265
631,631,tick,It was a clock tick.,It was a diseased tick.,False,Homonymy,clock,diseased,M1_a_M2_b,N,0.166666667,0.0,0.166666667,12,0.389249472,0.419999659,0.182493091,0.112366644,M1_a,M2_b,0.3524122723748998,0.0988125240995233,0.4987676543546936,0.20909058309376505
632,632,tick,It was an audible tick.,It was a parasitic tick.,False,Homonymy,audible,parasitic,M1_b_M2_a,N,0.555555556,0.0,0.555555556,9,1.130388331,0.367533743,0.118630707,0.37679611,M1_b,M2_a,0.0967907467158997,0.0496844419283004,0.1283946427028165,0.46942756307555
633,633,tick,It was an audible tick.,It was a diseased tick.,False,Homonymy,audible,diseased,M1_b_M2_b,N,0.0,0.0,0.0,10,0.0,0.400648236,0.146961331,0.0,M1_b,M2_b,0.166508470523704,0.0422949357128629,0.241143195281727,0.44816986097565814
634,634,tick,It was a clock tick.,It was an audible tick.,True,Homonymy,clock,audible,M1_a_M1_b,N,2.555555556,2.5,0.055555556,18,1.247219129,0.227330804,0.133767307,0.293972368,M1_a,M1_b,0.0710964109432997,0.0195659251239211,0.1026070638955922,0.33677700866774585
635,635,tick,It was a parasitic tick.,It was a diseased tick.,True,Homonymy,parasitic,diseased,M2_a_M2_b,N,3.75,4.0,0.25,12,0.452267017,0.064808846,0.040089488,0.130558242,M2_a,M2_b,0.0193745109938623,0.0013761456206557,0.0229941726287662,0.01262143698543905
636,636,tip,It was a generous tip.,It was a pencil tip.,False,Homonymy,generous,pencil,M1_a_M2_a,N,0.125,0.0,0.125,8,0.353553391,0.387852728,0.079369009,0.125,M1_a,M2_a,0.0811851617513675,0.0367347984957676,0.1041177211371455,0.3509598845074231
637,637,tip,It was a generous tip.,It was a finger tip.,False,Homonymy,generous,finger,M1_a_M2_b,N,0.1,0.0,0.1,10,0.316227766,0.304480195,0.091443419,0.1,M1_a,M2_b,0.1068389104517471,0.0493201155146282,0.1357556189670616,0.31780210875103554
638,638,tip,It was a stingy tip.,It was a pencil tip.,False,Homonymy,stingy,pencil,M1_b_M2_a,N,0.666666667,0.0,0.666666667,9,0.866025404,0.293498874,0.077552915,0.288675135,M1_b,M2_a,0.05562308648358,0.0658942125641711,0.0235822048655569,0.34775664057793865
639,639,tip,It was a stingy tip.,It was a finger tip.,False,Homonymy,stingy,finger,M1_b_M2_b,N,0.294117647,0.0,0.294117647,17,0.587867532,0.243239701,0.091838002,0.142578819,M1_b,M2_b,0.0673031604719768,0.1032105832949414,0.0119331112461723,0.3266952154381786
640,640,tip,It was a generous tip.,It was a stingy tip.,True,Homonymy,generous,stingy,M1_a_M1_b,N,3.933333333,4.0,0.066666667,15,0.25819889,0.260650516,0.030067265,0.066666667,M1_a,M1_b,0.1020500750063723,0.0299558385812883,0.1267721279061204,0.06437056299644794
641,641,tip,It was a pencil tip.,It was a finger tip.,True,Homonymy,pencil,finger,M2_a_M2_b,N,2.555555556,3.0,0.444444444,18,1.423426777,0.144928873,0.04379636,0.335504909,M2_a,M2_b,0.0285355638158498,0.0200659753177373,0.0327363225253787,0.012244149535957538
642,642,title,She liked the essay title.,She liked the academic title.,False,Polysemy,essay,academic,M1_a_M2_a,N,1.571428571,1.0,0.571428571,14,1.696797242,0.239683568,0.054930091,0.453488138,M1_a,M2_a,0.0404955577468905,0.0070075950894018,0.055869288721015,0.1048231076429329
643,643,title,She liked the essay title.,She liked the professional title.,False,Polysemy,essay,professional,M1_a_M2_b,N,1.8125,2.0,0.1875,16,1.327591805,0.341364086,0.112736285,0.331897951,M1_a,M2_b,0.0342476571483096,0.0253167244993212,0.0080828741274626,0.08311399680184506
644,644,title,She liked the poem title.,She liked the academic title.,False,Polysemy,poem,academic,M1_b_M2_a,N,3.142857143,3.0,0.142857143,7,1.069044968,0.325790405,0.067600965,0.404061018,M1_b,M2_a,0.0193040143666833,0.0218623430539203,0.0111084735921394,0.10112366085648739
645,645,title,She liked the poem title.,She liked the professional title.,False,Polysemy,poem,professional,M1_b_M2_b,N,2.076923077,2.0,0.076923077,13,1.255755978,0.391970217,0.119180441,0.348284044,M1_b,M2_b,0.0392586502809464,0.0218288216668468,0.0316926613027931,0.08471330773770724
646,646,title,She liked the essay title.,She liked the poem title.,True,Polysemy,essay,poem,M1_a_M1_b,N,4.0,4.0,0.0,17,0.0,0.129740179,0.019377232,0.0,M1_a,M1_b,0.0383370951642693,0.0281791745464607,0.0442350985886195,0.1755334698597555
647,647,title,She liked the academic title.,She liked the professional title.,True,Polysemy,academic,professional,M2_a_M2_b,N,3.8,4.0,0.2,10,0.421637021,0.093400538,0.063942671,0.133333333,M2_a,M2_b,0.056259140474356,0.0189115006531082,0.0303206457165874,0.0597144838679694
648,648,toast,They toasted the bread.,They toasted the host.,False,Homonymy,bread,host,M1_a_M2_a,V,0.166666667,0.0,0.166666667,12,0.389249472,0.222294986,0.130103528,0.112366644,M1_a,M2_a,0.0880626340710455,0.0053501887935881,0.1056466498369923,0.3387078088704343
649,649,toast,They toasted the bread.,They toasted the bride.,False,Homonymy,bread,bride,M1_a_M2_b,V,0.285714286,0.0,0.285714286,14,0.468807231,0.241852403,0.182386577,0.125294003,M1_a,M2_b,0.0935992353405112,0.0086937928796769,0.1115183120548989,0.35926174431358304
650,650,toast,They toasted the strudel.,They toasted the host.,False,Homonymy,strudel,host,M1_b_M2_a,V,0.461538462,0.0,0.461538462,13,1.126601424,0.140097976,0.132887423,0.312463016,M1_b,M2_a,0.1150030124565989,0.0074720895145484,0.1440203208760176,0.33323960701847577
651,651,toast,They toasted the strudel.,They toasted the bride.,False,Homonymy,strudel,bride,M1_b_M2_b,V,0.1,0.0,0.1,10,0.316227766,0.180000246,0.165035546,0.1,M1_b,M2_b,0.1187780186585757,0.0028537136568375,0.1512723139109228,0.3618810484586774
652,652,toast,They toasted the bread.,They toasted the strudel.,True,Homonymy,bread,strudel,M1_a_M1_b,V,3.583333333,4.0,0.416666667,12,1.164500153,0.095331252,0.067792237,0.336162238,M1_a,M1_b,0.0099867177274495,0.0166799547536443,0.0077549885769105,0.003405183011156221
653,653,toast,They toasted the host.,They toasted the bride.,True,Homonymy,host,bride,M2_a_M2_b,V,3.5625,4.0,0.4375,16,1.209338662,0.107216835,0.095477164,0.302334666,M2_a,M2_b,0.0047027544219863,0.0023664635863281,0.0064172555940321,0.05138494509745517
654,654,toll,It was a costly toll.,It was a loud toll.,False,Homonymy,costly,loud,M1_a_M2_a,N,1.777777778,1.0,0.777777778,9,1.394433378,0.287602782,0.064157188,0.464811126,M1_a,M2_a,0.2115773755453986,0.2388798459132162,0.1895848770101377,0.20751634164301003
655,655,toll,It was a costly toll.,It was a bell toll.,False,Homonymy,costly,bell,M1_a_M2_b,N,0.857142857,0.0,0.857142857,14,1.231455852,0.376441181,0.106635153,0.32912042,M1_a,M2_b,0.1796857563500276,0.0453299039274309,0.1598347392419088,0.08610463146265956
656,656,toll,It was a road toll.,It was a loud toll.,False,Homonymy,road,loud,M1_b_M2_a,N,0.357142857,0.0,0.357142857,14,0.497245158,0.309844851,0.092908859,0.132894358,M1_b,M2_a,0.1818373986264795,0.0924302688456946,0.2314266009271357,0.4969538991777269
657,657,toll,It was a road toll.,It was a bell toll.,False,Homonymy,road,bell,M1_b_M2_b,N,0.636363636,0.0,0.636363636,11,0.809039835,0.347767413,0.077217638,0.243934688,M1_b,M2_b,0.2637976223125916,0.1143888910772772,0.2475906437372481,0.31548755752608615
658,658,toll,It was a costly toll.,It was a road toll.,True,Homonymy,costly,road,M1_a_M1_b,N,2.266666667,2.0,0.266666667,15,1.437590577,0.204722881,0.0966627,0.371184291,M1_a,M1_b,0.0782101261006278,0.1247606383850411,0.0410753248377199,0.2146124587019167
659,659,toll,It was a loud toll.,It was a bell toll.,True,Homonymy,loud,bell,M2_a_M2_b,N,2.357142857,2.5,0.142857143,14,1.598419549,0.216206491,0.069992304,0.427195594,M2_a,M2_b,0.0711416522911543,0.1101339293768018,0.0223248721282698,0.18037452020359301
660,660,track,She saw the train tracks.,She saw the moose tracks.,False,Polysemy,train,moose,M1_a_M2_a,N,2.076923077,2.0,0.076923077,13,1.037749043,0.211046398,0.05438292,0.287819799,M1_a,M2_a,0.0558423202943579,0.0405709941740464,0.0390778099535307,0.06847634141377312
661,661,track,She saw the train tracks.,She saw the snowshoe tracks.,False,Polysemy,train,snowshoe,M1_a_M2_b,N,2.75,3.0,0.25,12,1.138180366,0.286395967,0.03734684,0.32856437,M1_a,M2_b,0.0920622526299975,0.0729414675969178,0.0499182317236948,0.2933571096072266
662,662,track,She saw the trolley tracks.,She saw the moose tracks.,False,Polysemy,trolley,moose,M1_b_M2_a,N,1.666666667,2.0,0.333333333,12,1.23091491,0.148312688,0.047146738,0.355334527,M1_b,M2_a,0.047950291800243,0.0464814736648585,0.0346434558963498,0.09852689826736583
663,663,track,She saw the trolley tracks.,She saw the snowshoe tracks.,False,Polysemy,trolley,snowshoe,M1_b_M2_b,N,2.384615385,2.0,0.384615385,13,1.609268029,0.212822378,0.034026444,0.446330646,M1_b,M2_b,0.0934285680875349,0.1369677068751317,0.0291138962204607,0.157865538504529
664,664,track,She saw the train tracks.,She saw the trolley tracks.,True,Polysemy,train,trolley,M1_a_M1_b,N,3.333333333,4.0,0.666666667,18,1.283377896,0.059133589,0.011585116,0.302495071,M1_a,M1_b,0.0138037654379664,0.0372109285062171,0.0042319481455114,0.07670971282382777
665,665,track,She saw the moose tracks.,She saw the snowshoe tracks.,True,Polysemy,moose,snowshoe,M2_a_M2_b,N,3.777777778,4.0,0.222222222,9,0.440958552,0.091531277,0.022711694,0.146986184,M2_a,M2_b,0.0437551913826019,0.0547986886711335,0.0283169634815148,0.3064661236826114
666,666,yard,It was five yards.,They were big yards.,False,Homonymy,five,big,M1_a_M2_a,N,0.75,0.5,0.25,12,0.866025404,0.315510988,0.118784904,0.25,M1_a,M2_a,0.0500894380649218,0.0182599921197557,0.0538422543877258,0.07262806188616144
667,667,yard,It was five yards.,They were cluttered yards.,False,Homonymy,five,cluttered,M1_a_M2_b,N,0.555555556,0.0,0.555555556,18,0.783823376,0.391850471,0.160174072,0.184748942,M1_a,M2_b,0.1746085761838125,0.0602999625194438,0.1350903502652023,
668,668,yard,It was ten yards.,They were big yards.,False,Homonymy,ten,big,M1_b_M2_a,N,1.2,1.0,0.2,15,1.264911064,0.311127782,0.107001245,0.326598632,M1_b,M2_a,0.067084498041575,0.0201759476463868,0.0921215170344064,0.08357528421213856
669,669,yard,It was ten yards.,They were cluttered yards.,False,Homonymy,ten,cluttered,M1_b_M2_b,N,0.416666667,0.0,0.416666667,12,0.900336637,0.387729406,0.144338369,0.2599048,M1_b,M2_b,0.1943689875603949,0.0466335619972942,0.192738676672487,
670,670,yard,It was five yards.,It was ten yards.,True,Homonymy,five,ten,M1_a_M1_b,N,4.0,4.0,0.0,7,0.0,0.009858191,0.005891144,0.0,M1_a,M1_b,0.0145698429698752,0.0176855667858071,0.0089605237203534,0.03220929013218443
671,671,yard,They were big yards.,They were cluttered yards.,True,Homonymy,big,cluttered,M2_a_M2_b,N,3.230769231,4.0,0.769230769,13,1.48064435,0.162642956,0.064733982,0.410656856,M2_a,M2_b,0.0475492089798127,0.0131888818600859,0.0272643106865186,
