sentence1,sentence2,word,string,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs,n_params
It was a wooden post.,It was a challenging post.,post,post,False,0.10885839460879121,7,8,8,0,177853440
It was a fence post.,It was a teaching post.,post,post,False,0.10512986820949966,7,9,8,1,177853440
It was a fence post.,It was a challenging post.,post,post,False,0.1085467008345885,7,9,8,1,177853440
It was a wooden post.,It was a fence post.,post,post,True,0.061082092430833734,7,8,9,1,177853440
It was a teaching post.,It was a challenging post.,post,post,True,0.10358203471168226,7,8,8,0,177853440
He had the alcoholic punch.,He had the strongest punch.,punch,punch,False,0.08128218928326825,7,10,10,0,177853440
He had the alcoholic punch.,He had the quickest punch.,punch,punch,False,0.09018608420484275,7,10,10,0,177853440
He had the fruit punch.,He had the strongest punch.,punch,punch,False,0.1158986349679394,7,9,10,1,177853440
He had the fruit punch.,He had the quickest punch.,punch,punch,False,0.12525745944775146,7,9,10,1,177853440
He had the alcoholic punch.,He had the fruit punch.,punch,punch,True,0.05338676314246937,7,10,9,1,177853440
He had the strongest punch.,He had the quickest punch.,punch,punch,True,0.009750341891974212,7,10,10,0,177853440
She had a brilliant pupil.,She had a dilated pupil.,pupil,pupil,False,0.045498619941859775,7,10,9,1,177853440
She had a brilliant pupil.,She had a cloudy pupil.,pupil,pupil,False,0.030197320656748294,7,10,9,1,177853440
She had an interested pupil.,She had a dilated pupil.,pupil,pupil,False,0.0769956227914973,7,8,9,1,177853440
She had an interested pupil.,She had a cloudy pupil.,pupil,pupil,False,0.10395201060372872,7,8,9,1,177853440
She had a brilliant pupil.,She had an interested pupil.,pupil,pupil,True,0.0598754536217283,7,10,8,2,177853440
She had a dilated pupil.,She had a cloudy pupil.,pupil,pupil,True,0.04131846114286264,7,9,9,0,177853440
He pushed the cocaine.,He pushed the bed.,push,pushed,False,0.03926717477519126,7,9,7,2,177853440
He pushed the cocaine.,He pushed the desk.,push,pushed,False,0.04308377349001091,7,9,8,1,177853440
He pushed the drugs.,He pushed the bed.,push,pushed,False,0.11500359624604606,7,7,7,0,177853440
He pushed the drugs.,He pushed the desk.,push,pushed,False,0.11798426780733517,7,7,8,1,177853440
He pushed the cocaine.,He pushed the drugs.,push,pushed,True,0.07137783293772437,7,9,7,2,177853440
He pushed the bed.,He pushed the desk.,push,pushed,True,0.022742556555612192,7,7,8,1,177853440
That was a loud racket.,That was a badminton racket.,racket,racket,False,0.10026392566927911,7,10,9,1,177853440
That was a loud racket.,That was a tennis racket.,racket,racket,False,0.0769393469791565,7,10,9,1,177853440
That was an annoying racket.,That was a badminton racket.,racket,racket,False,0.08296424984650186,7,10,9,1,177853440
That was an annoying racket.,That was a tennis racket.,racket,racket,False,0.07156220847543948,7,10,9,1,177853440
That was a loud racket.,That was an annoying racket.,racket,racket,True,0.034283961268791074,7,10,10,0,177853440
That was a badminton racket.,That was a tennis racket.,racket,racket,True,0.024520157856031344,7,9,9,0,177853440
He liked electronic rock.,He liked limestone rock.,rock,rock,False,0.12702215322332167,7,8,8,0,177853440
He liked electronic rock.,He liked granite rock.,rock,rock,False,0.12145249917644763,7,8,8,0,177853440
He liked alternative rock.,He liked limestone rock.,rock,rock,False,0.15856059532975542,7,8,8,0,177853440
He liked alternative rock.,He liked granite rock.,rock,rock,False,0.15330580977552932,7,8,8,0,177853440
He liked electronic rock.,He liked alternative rock.,rock,rock,True,0.033684690671721196,7,8,8,0,177853440
He liked limestone rock.,He liked granite rock.,rock,rock,True,0.014113922613477992,7,8,8,0,177853440
She ran the marathon.,She ran the shop.,run,ran,False,0.13000499693811596,7,7,7,0,177853440
She ran the marathon.,She ran the company.,run,ran,False,0.1535438959921558,7,7,7,0,177853440
She ran the race.,She ran the shop.,run,ran,False,0.1093744936438088,7,7,7,0,177853440
She ran the race.,She ran the company.,run,ran,False,0.11718329587091059,7,7,7,0,177853440
She ran the marathon.,She ran the race.,run,ran,True,0.06626158800326809,7,7,7,0,177853440
She ran the shop.,She ran the company.,run,ran,True,0.05647981141355218,7,7,7,0,177853440
He saw the wise sage.,He saw the fragrant sage.,sage,sage,False,0.06195138332046046,7,9,11,2,177853440
He saw the wise sage.,He saw the bushy sage.,sage,sage,False,0.055877763369784894,7,9,10,1,177853440
He saw the renowned sage.,He saw the fragrant sage.,sage,sage,False,0.08465096263047511,7,9,11,2,177853440
He saw the renowned sage.,He saw the bushy sage.,sage,sage,False,0.0981831482505876,7,9,10,1,177853440
He saw the wise sage.,He saw the renowned sage.,sage,sage,True,0.06513552956129487,7,9,9,0,177853440
He saw the fragrant sage.,He saw the bushy sage.,sage,sage,True,0.03399472211216126,7,11,10,1,177853440
It was a fish scale.,It was a music scale.,scale,scale,False,0.08179119303175297,7,8,8,0,177853440
It was a fish scale.,It was a major scale.,scale,scale,False,0.12911394227728623,7,8,8,0,177853440
It was a lizard scale.,It was a music scale.,scale,scale,False,0.1182513259409681,7,9,8,1,177853440
It was a lizard scale.,It was a major scale.,scale,scale,False,0.1405570222924567,7,9,8,1,177853440
It was a fish scale.,It was a lizard scale.,scale,scale,True,0.06606850858154178,7,8,9,1,177853440
It was a music scale.,It was a major scale.,scale,scale,True,0.08834349045326262,7,8,8,0,177853440
It was a touching scene.,It was a nature scene.,scene,scene,False,0.1111731225861774,7,9,8,1,177853440
It was a touching scene.,It was a panoramic scene.,scene,scene,False,0.054032620151534094,7,9,10,1,177853440
It was a well-acted scene.,It was a nature scene.,scene,scene,False,0.10809463168252731,7,10,8,2,177853440
It was a well-acted scene.,It was a panoramic scene.,scene,scene,False,0.06664914075961936,7,10,10,0,177853440
It was a touching scene.,It was a well-acted scene.,scene,scene,True,0.1010110454136467,7,9,10,1,177853440
It was a nature scene.,It was a panoramic scene.,scene,scene,True,0.0663909661412857,7,8,10,2,177853440
It was a gold seal.,It was a circus seal.,seal,seal,False,0.06102425052878768,7,8,10,2,177853440
It was a gold seal.,It was a trained seal.,seal,seal,False,0.06089375643425132,7,8,8,0,177853440
It was a certified seal.,It was a circus seal.,seal,seal,False,0.11947671010143601,7,8,10,2,177853440
It was a certified seal.,It was a trained seal.,seal,seal,False,0.079710931435787,7,8,8,0,177853440
It was a gold seal.,It was a certified seal.,seal,seal,True,0.10809890608374417,7,8,8,0,177853440
It was a circus seal.,It was a trained seal.,seal,seal,True,0.08201699958200337,7,10,8,2,177853440
She served a pie.,She served a summons.,serve,served,False,0.08227158779968413,7,7,8,1,177853440
She served a pie.,She served a warrant.,serve,served,False,0.1254847214533401,7,7,8,1,177853440
She served a lasagna.,She served a summons.,serve,served,False,0.08526499788065423,7,8,8,0,177853440
She served a lasagna.,She served a warrant.,serve,served,False,0.08740358853432673,7,8,8,0,177853440
She served a pie.,She served a lasagna.,serve,served,True,0.05905529286641653,7,7,8,1,177853440
She served a summons.,She served a warrant.,serve,served,True,0.05056590952294426,7,8,8,0,177853440
The girl sang.,The bird sang.,sing,sang,False,0.10389493207524414,7,6,6,0,177853440
The girl sang.,The cricket sang.,sing,sang,False,0.11097661566955574,7,6,6,0,177853440
The choir sang.,The bird sang.,sing,sang,False,0.16210860347105327,7,6,6,0,177853440
The choir sang.,The cricket sang.,sing,sang,False,0.14146015509864673,7,6,6,0,177853440
The girl sang.,The choir sang.,sing,sang,True,0.06626642525666682,7,6,6,0,177853440
The bird sang.,The cricket sang.,sing,sang,True,0.06781297770507377,7,6,6,0,177853440
He spilled the drink.,He spilled the news.,spill,spilled,False,0.07886826862931029,7,8,8,0,177853440
He spilled the drink.,He spilled the secret.,spill,spilled,False,0.08444281142520216,7,8,8,0,177853440
He spilled the flour.,He spilled the news.,spill,spilled,False,0.06500347614401569,7,9,8,1,177853440
He spilled the flour.,He spilled the secret.,spill,spilled,False,0.06964544579991172,7,9,8,1,177853440
He spilled the drink.,He spilled the flour.,spill,spilled,True,0.028033803653703226,7,8,9,1,177853440
He spilled the news.,He spilled the secret.,spill,spilled,True,0.04416792999579855,7,8,8,0,177853440
He staked his horse.,He staked his name.,stake,staked,False,0.04631051603564784,7,8,8,0,177853440
He staked his horse.,He staked his claim.,stake,staked,False,0.07943925923195971,7,8,8,0,177853440
He staked his tent.,He staked his name.,stake,staked,False,0.0430611345696118,7,9,8,1,177853440
He staked his tent.,He staked his claim.,stake,staked,False,0.062896325587121,7,9,8,1,177853440
He staked his horse.,He staked his tent.,stake,staked,True,0.03183052547074017,7,8,9,1,177853440
He staked his name.,He staked his claim.,stake,staked,True,0.04928736766045261,7,8,8,0,177853440
They stalled the truck.,They stalled the horse.,stall,stalled,False,0.016902089918504837,7,8,8,0,177853440
They stalled the truck.,They stalled the pig.,stall,stalled,False,0.02188512159763145,7,8,9,1,177853440
They stalled the bus.,They stalled the horse.,stall,stalled,False,0.020371558777834697,7,8,8,0,177853440
They stalled the bus.,They stalled the pig.,stall,stalled,False,0.02509269995636687,7,8,9,1,177853440
They stalled the truck.,They stalled the bus.,stall,stalled,True,0.009301577390803395,7,8,8,0,177853440
They stalled the horse.,They stalled the pig.,stall,stalled,True,0.018808262589710245,7,8,9,1,177853440
They stayed wet.,They stayed nearby.,stay,stayed,False,0.12903160707595773,7,6,6,0,177853440
They stayed wet.,They stayed overnight.,stay,stayed,False,0.10200650716848536,7,6,7,1,177853440
They stayed cold.,They stayed nearby.,stay,stayed,False,0.15192844904842617,7,6,6,0,177853440
They stayed cold.,They stayed overnight.,stay,stayed,False,0.11827637658064849,7,6,7,1,177853440
They stayed wet.,They stayed cold.,stay,stayed,True,0.03732675246293904,7,6,6,0,177853440
They stayed nearby.,They stayed overnight.,stay,stayed,True,0.07902904628569385,7,6,7,1,177853440
He tapped the keg.,He tapped the stick.,tap,tapped,False,0.026882120424084,7,9,8,1,177853440
He tapped the keg.,He tapped the drums.,tap,tapped,False,0.05284384552419208,7,9,8,1,177853440
He tapped the beer.,He tapped the stick.,tap,tapped,False,0.02022592987505012,7,8,8,0,177853440
He tapped the beer.,He tapped the drums.,tap,tapped,False,0.04274245204030236,7,8,8,0,177853440
He tapped the keg.,He tapped the beer.,tap,tapped,True,0.03195591969358014,7,9,8,1,177853440
He tapped the stick.,He tapped the drums.,tap,tapped,True,0.03781006619856897,7,8,8,0,177853440
He used the scotch tape.,He used the interview tape.,tape,tape,False,0.08740854742412751,7,10,8,2,177853440
He used the scotch tape.,He used the video tape.,tape,tape,False,0.08526073491314379,7,10,8,2,177853440
He used the double-sided tape.,He used the interview tape.,tape,tape,False,0.12076272303087188,7,11,8,3,177853440
He used the double-sided tape.,He used the video tape.,tape,tape,False,0.09008611869724525,7,11,8,3,177853440
He used the scotch tape.,He used the double-sided tape.,tape,tape,True,0.05802802727422807,7,10,11,1,177853440
He used the interview tape.,He used the video tape.,tape,tape,True,0.0658675917686018,7,8,8,0,177853440
It was a winter term.,It was a legal term.,term,term,False,0.16347331655297115,7,8,8,0,177853440
It was a winter term.,It was a technical term.,term,term,False,0.19365200869571686,7,8,8,0,177853440
It was a fall term.,It was a legal term.,term,term,False,0.16496387621452024,7,8,8,0,177853440
It was a fall term.,It was a technical term.,term,term,False,0.18623203100460728,7,8,8,0,177853440
It was a winter term.,It was a fall term.,term,term,True,0.06620094606829852,7,8,8,0,177853440
It was a legal term.,It was a technical term.,term,term,True,0.037128241870579726,7,8,8,0,177853440
It was a clock tick.,It was a parasitic tick.,tick,tick,False,0.11666058378902555,7,9,10,1,177853440
It was a clock tick.,It was a diseased tick.,tick,tick,False,0.0890538560123243,7,9,10,1,177853440
It was an audible tick.,It was a parasitic tick.,tick,tick,False,0.1120230638750157,7,10,10,0,177853440
It was an audible tick.,It was a diseased tick.,tick,tick,False,0.0626724431421678,7,10,10,0,177853440
It was a clock tick.,It was an audible tick.,tick,tick,True,0.07089765503476331,7,9,10,1,177853440
It was a parasitic tick.,It was a diseased tick.,tick,tick,True,0.052892205275001714,7,10,10,0,177853440
It was a generous tip.,It was a pencil tip.,tip,tip,False,0.10288979328120529,7,9,9,0,177853440
It was a generous tip.,It was a finger tip.,tip,tip,False,0.12189558024031877,7,9,8,1,177853440
It was a stingy tip.,It was a pencil tip.,tip,tip,False,0.10033499273532132,7,10,9,1,177853440
It was a stingy tip.,It was a finger tip.,tip,tip,False,0.07819350611987064,7,10,8,2,177853440
It was a generous tip.,It was a stingy tip.,tip,tip,True,0.08105220492491994,7,9,10,1,177853440
It was a pencil tip.,It was a finger tip.,tip,tip,True,0.08119091826746394,7,9,8,1,177853440
She liked the essay title.,She liked the academic title.,title,title,False,0.15971735426577782,7,9,9,0,177853440
She liked the essay title.,She liked the professional title.,title,title,False,0.2833520275768314,7,9,9,0,177853440
She liked the poem title.,She liked the academic title.,title,title,False,0.19994065568306751,7,9,9,0,177853440
She liked the poem title.,She liked the professional title.,title,title,False,0.3218147690945986,7,9,9,0,177853440
